EmployeeID,Branch,Tenure,Salary,Department,JobSatisfaction,WorkLifeBalance,CommuteDistance,MaritalStatus,Education,PerformanceRating,TrainingHours,OverTime,NumProjects,YearsSincePromotion,EnvironmentSatisfaction,ChurnLikelihood,ChurnLikelihood_
170,Chicago,12.0,65500.0,Research and Development,4.0,4.0,Short,Divorced,Bachelor,3.333333333333333,6.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
171,Chicago,7.0,71000.0,Sales,4.0,3.0,Short,Divorced,Bachelor,3.333333333333333,30.0,True,0.0,1.0,3.0,Moderately Likely to Churn,2
172,Boston,13.0,71000.0,Sales,5.0,4.5,Short,Married,High School,4.0,40.0,True,5.0,2.0,5.0,Slightly Likely to Churn,3
173,Boston,13.0,74500.0,IT Support,2.0,4.5,Medium,Married,Bachelor,4.0,36.0,True,4.0,0.0,4.0,Moderately Likely to Churn,2
174,Los Angeles,4.0,68000.0,Customer Service,2.0,3.5,Short,Married,Bachelor,4.0,6.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
175,Philadelphia,7.0,66000.0,Legal,5.0,4.0,Long,Married,Bachelor,4.0,18.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
176,Atlanta,6.0,64000.0,Procurement,2.0,3.5,Medium,Single,Bachelor,3.333333333333333,30.0,True,5.0,0.0,3.0,Highly Likely to Churn,1
177,Philadelphia,19.0,71000.0,Human Resources,3.0,3.5,Short,Married,High School,3.6666666666666665,30.0,False,4.0,11.0,3.0,Moderately Likely to Churn,2
178,New York,6.0,66500.0,Customer Service,3.0,3.5,Short,Single,Bachelor,3.333333333333333,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
179,New York,7.0,64500.0,Human Resources,3.0,4.0,Long,Married,High School,3.0,40.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
180,Chicago,5.0,64000.0,Accounting,2.0,4.0,Medium,Single,Bachelor,4.0,12.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
181,Philadelphia,12.0,77500.0,Sales,3.0,3.629091835129724,Long,Married,Bachelor,3.56070629836796,5.196001709576651,True,0.0,4.0,3.601952102859721,Moderately Likely to Churn,2
182,Chicago,8.0,59000.0,Customer Service,4.0,4.5,Medium,Married,High School,3.333333333333333,88.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
183,Los Angeles,5.0,60500.0,Human Resources,4.0,4.0,Medium,Single,Bachelor,3.0,36.0,False,3.0,0.0,2.0,Highly Likely to Churn,1
184,Philadelphia,8.0,76500.0,Accounting,3.0,4.0,Short,Divorced,Master,4.0,12.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
185,Los Angeles,5.0,64000.0,Customer Service,1.0,3.5,Short,Married,Bachelor,3.6666666666666665,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
186,Atlanta,11.0,63000.0,Sales,3.0,3.5,Long,Married,High School,3.333333333333333,88.0,False,4.0,0.0,3.0,Highly Likely to Churn,1
187,New York,6.0,67500.0,Accounting,4.0,4.0,Short,Married,Bachelor,3.6666666666666665,36.0,True,5.0,0.0,3.0,Moderately Likely to Churn,2
188,Dallas,16.0,76000.0,Accounting,3.0,4.0,Short,Married,Bachelor,3.6666666666666665,36.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
189,Boston,14.0,71000.0,Procurement,2.0,3.5,Long,Married,Bachelor,3.333333333333333,30.0,True,3.0,4.0,3.0,Moderately Likely to Churn,2
190,Scranton,6.0,74000.0,Sales,3.0,4.0,Medium,Married,Bachelor,3.6666666666666665,24.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
191,Philadelphia,8.0,71500.0,Sales,4.0,3.5,Long,Divorced,Bachelor,3.6666666666666665,36.0,True,3.0,0.0,4.0,Slightly Likely to Churn,3
192,Philadelphia,6.0,54000.0,Customer Service,5.0,3.5,Short,Divorced,Bachelor,3.6666666666666665,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
193,Los Angeles,6.0,71500.0,Marketing,5.0,4.0,Medium,Married,Bachelor,4.0,12.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
194,Boston,18.0,78500.0,Customer Service,4.0,3.060417422013291,Short,Married,High School,3.363288821487856,31.405146663354856,True,3.4000792829801725,3.0,2.7804985786920717,Moderately Likely to Churn,2
195,Denver,13.0,77000.0,Research and Development,4.0,3.5,Long,Married,Bachelor,3.0,18.0,True,0.0,5.0,1.0,Highly Likely to Churn,1
196,Dallas,9.0,62000.0,Accounting,3.0,4.5,Medium,Married,High School,3.333333333333333,64.0,True,4.0,3.0,4.0,Moderately Likely to Churn,2
197,New York,10.0,81500.0,Legal,3.0,3.0,Long,Single,Bachelor,3.0,30.0,True,4.0,4.0,2.0,Highly Likely to Churn,1
198,Seattle,5.0,57000.0,Customer Service,4.0,3.5,Medium,Divorced,Bachelor,3.6666666666666665,30.0,True,3.0,0.0,1.0,Highly Likely to Churn,1
199,Los Angeles,14.0,91500.0,Legal,3.0,3.5,Medium,Married,Master,3.6666666666666665,24.0,True,5.0,8.0,3.0,Moderately Likely to Churn,2
200,New York,7.0,64500.0,Marketing,2.0,3.5,Long,Married,Bachelor,4.0,36.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
201,Chicago,4.0,72000.0,Sales,3.0,4.0,Short,Single,Bachelor,4.0,24.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
202,New York,8.0,69000.0,Administration,2.0,4.0,Short,Single,Bachelor,3.333333333333333,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
203,Boston,4.0,70500.0,IT Support,4.0,4.0,Medium,Divorced,Bachelor,3.6666666666666665,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
204,Los Angeles,6.0,62000.0,Procurement,3.0,3.5,Short,Married,Bachelor,3.0,12.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
205,Dallas,5.0,66000.0,Accounting,4.0,4.0,Short,Single,Master,3.0,30.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
206,Denver,5.0,54500.0,Marketing,4.0,4.0,Short,Married,High School,3.6666666666666665,48.0,False,3.0,0.0,3.0,Highly Likely to Churn,1
207,Boston,8.0,70500.0,IT Support,3.0,3.5,Long,Married,High School,3.333333333333333,96.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
208,Boston,14.0,74000.0,Marketing,3.0,4.0,Medium,Single,High School,3.0,80.0,True,3.0,6.0,2.0,Highly Likely to Churn,1
209,San Francisco,4.0,60500.0,IT Support,3.0,3.5,Medium,Married,Bachelor,3.333333333333333,12.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
210,Scranton,6.0,58500.0,Legal,4.0,5.0,Medium,Married,High School,4.0,88.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
211,Philadelphia,3.0,60000.0,Customer Service,4.0,4.0,Short,Single,Bachelor,3.333333333333333,30.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
212,New York,17.0,88000.0,Product Management,3.0,3.0,Medium,Single,Bachelor,3.6666666666666665,30.0,True,4.0,3.0,3.0,Moderately Likely to Churn,2
213,Miami,4.0,57000.0,Accounting,4.0,4.0,Short,Divorced,Bachelor,3.6666666666666665,6.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
214,Los Angeles,14.0,73500.0,IT Support,2.0,3.0,Short,Single,Bachelor,3.0,36.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
215,Miami,9.0,62000.0,Customer Service,5.0,5.0,Medium,Married,Bachelor,3.6666666666666665,30.0,True,3.0,3.0,2.0,Highly Likely to Churn,1
216,Philadelphia,7.0,68500.0,Customer Service,3.0,3.824029910756975,Short,Married,Bachelor,3.309257925252168,35.70892263145249,True,2.9071264040924114,1.0,2.4478529556999,Highly Likely to Churn,1
217,Dallas,6.0,64000.0,Public Relations,2.0,4.5,Long,Divorced,Bachelor,3.6666666666666665,36.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
218,Dallas,6.0,73000.0,Sales,3.0,2.4998518499176434,Medium,Single,Bachelor,3.0635136015112177,30.43374423549085,True,3.032130584669015,0.0,1.4619533956961976,Highly Likely to Churn,1
219,Atlanta,3.0,61000.0,Sales,4.0,4.0,Long,Married,Bachelor,3.333333333333333,30.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
220,New York,8.0,67500.0,Operations,3.0,3.5,Short,Single,Bachelor,3.0,6.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
221,Boston,9.0,61500.0,Customer Service,5.0,4.0,Long,Married,High School,3.6666666666666665,80.0,True,5.0,2.0,2.0,Highly Likely to Churn,1
222,New York,8.0,65500.0,Quality Assurance,2.0,3.5,Short,Married,Bachelor,3.333333333333333,24.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
223,Chicago,8.0,77000.0,Product Management,3.0,3.5,Long,Single,Master,3.333333333333333,18.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
224,Los Angeles,7.0,66500.0,Marketing,3.0,4.0,Long,Married,Bachelor,3.333333333333333,36.0,True,4.0,0.0,4.0,Moderately Likely to Churn,2
225,Los Angeles,13.0,71500.0,Marketing,4.0,4.0,Long,Divorced,High School,4.0,56.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
226,Scranton,7.0,58000.0,Customer Service,2.0,3.5,Short,Divorced,Bachelor,3.6666666666666665,12.0,False,3.0,0.0,2.0,Highly Likely to Churn,1
227,Boston,8.0,70000.0,IT Support,1.0,3.0,Medium,Single,Bachelor,3.333333333333333,36.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
228,Boston,5.0,62500.0,Sales,3.0,5.0,Short,Married,High School,3.6666666666666665,56.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
229,Scranton,5.0,61500.0,Accounting,5.0,4.0,Medium,Married,High School,3.6666666666666665,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
230,Scranton,8.0,60500.0,Public Relations,4.0,3.5,Short,Single,Bachelor,3.333333333333333,24.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
231,Seattle,8.0,65500.0,Research and Development,5.0,4.0,Short,Married,Bachelor,3.6666666666666665,12.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
232,Seattle,6.0,60000.0,Procurement,5.0,3.0,Short,Single,High School,3.333333333333333,40.0,True,2.0,0.0,2.7804985786920717,Highly Likely to Churn,1
233,Denver,6.0,59000.0,Procurement,5.0,3.5,Long,Married,Bachelor,3.333333333333333,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
234,San Francisco,13.0,80000.0,Public Relations,3.0,3.5,Short,Divorced,Bachelor,3.6666666666666665,36.0,True,5.0,5.0,4.0,Moderately Likely to Churn,2
235,Philadelphia,8.0,76500.0,Research and Development,3.0,4.0,Short,Divorced,Bachelor,4.0,36.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
236,Scranton,7.0,59500.0,Legal,5.0,4.0,Medium,Married,High School,3.333333333333333,64.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
237,Miami,4.0,61500.0,Marketing,2.0,4.0,Medium,Single,Bachelor,3.333333333333333,30.0,True,3.0,0.0,3.0,Highly Likely to Churn,1
238,New York,10.0,74500.0,Sales,2.0,4.0,Long,Married,Bachelor,3.6666666666666665,12.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
239,Scranton,1.0,62500.0,Sales,2.0,3.5,Medium,Married,Bachelor,3.333333333333333,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
240,Scranton,9.0,55500.0,Accounting,3.0,3.0,Medium,Married,High School,3.0,64.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
241,San Francisco,6.0,83500.0,Product Management,4.0,4.401159517359544,Medium,Married,High School,3.096173236098731,32.223285009370905,True,2.1707010110588616,0.0,1.746813584427405,Highly Likely to Churn,1
242,San Francisco,7.0,68000.0,Public Relations,2.0,4.0,Medium,Divorced,Bachelor,3.6666666666666665,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
243,New York,3.0,63500.0,Research and Development,3.0,4.0,Long,Married,High School,3.0,32.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
244,Dallas,8.0,66000.0,Legal,3.0,2.6146523121376357,Long,Married,Bachelor,4.105904160087386,30.0,True,3.5677153118886804,0.0,2.95108880127038,Moderately Likely to Churn,2
245,Scranton,8.0,55000.0,Marketing,4.0,3.5,Short,Married,High School,4.0,64.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
246,Scranton,11.0,55500.0,Operations,2.0,5.0,Medium,Married,Bachelor,4.0,24.0,True,3.0,2.0,3.0,Moderately Likely to Churn,2
247,Philadelphia,6.0,74500.0,Legal,4.0,4.0,Short,Married,Bachelor,3.333333333333333,24.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
248,Los Angeles,7.0,57500.0,Administration,3.0,4.0,Medium,Married,Bachelor,4.0,18.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
249,New York,4.0,67500.0,Product Management,3.0,3.5,Short,Single,High School,3.0,64.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
250,Los Angeles,4.0,57000.0,Customer Service,3.0,4.5,Long,Married,Bachelor,4.0,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
251,New York,12.0,75000.0,Quality Assurance,3.0,4.0,Long,Divorced,Bachelor,3.6666666666666665,12.0,True,3.0,3.0,2.0,Highly Likely to Churn,1
252,New York,6.0,76000.0,Accounting,5.0,4.0,Short,Married,Bachelor,3.333333333333333,6.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
253,Miami,3.0,69500.0,Accounting,3.0,3.5,Short,Divorced,High School,3.0,80.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
254,Dallas,9.0,71500.0,Customer Service,4.0,4.0,Long,Married,Master,3.333333333333333,12.0,True,3.0,1.0,2.7804985786920717,Highly Likely to Churn,1
255,Chicago,13.0,72000.0,Marketing,4.0,3.346842219760238,Long,Married,Bachelor,3.510620326358342,16.975483576090795,True,3.290979897971656,0.0,1.997483247641873,Highly Likely to Churn,1
256,Seattle,5.0,56500.0,Human Resources,4.0,4.0,Medium,Married,Bachelor,4.0,36.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
257,Chicago,14.0,72000.0,Accounting,2.0,4.0,Medium,Married,Bachelor,3.6666666666666665,12.0,True,4.0,8.0,3.0,Moderately Likely to Churn,2
258,San Francisco,14.0,80000.0,Legal,3.0,4.0,Medium,Married,Bachelor,4.0,24.0,True,0.0,8.0,3.0,Moderately Likely to Churn,2
259,Scranton,14.0,71500.0,Facilities Management,4.0,3.5,Short,Single,Bachelor,3.0,18.0,True,3.0,5.0,2.0,Highly Likely to Churn,1
260,Boston,13.0,77500.0,Sales,4.0,3.5,Medium,Married,Bachelor,3.0,30.0,True,4.0,7.0,3.0,Moderately Likely to Churn,2
261,Boston,3.0,69500.0,Operations,4.0,4.0,Long,Single,Bachelor,4.333333333333333,24.0,True,5.0,0.0,4.0,Slightly Likely to Churn,3
262,Boston,7.0,66000.0,Research and Development,4.0,3.5,Short,Single,Master,3.6666666666666665,12.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
263,Miami,3.0,65000.0,Administration,4.0,3.340019036899836,Medium,Single,Master,3.3517893694577983,17.858475590571913,True,4.377512715009802,0.0,2.9480366404630507,Highly Likely to Churn,1
264,Chicago,12.0,62000.0,Accounting,4.0,4.490734563245563,Medium,Single,Bachelor,3.126393214600764,30.0,True,3.299583528848421,3.0,1.7894200887206375,Highly Likely to Churn,1
265,Boston,4.0,67500.0,Sales,2.0,3.5,Short,Married,Bachelor,3.6666666666666665,36.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
266,Los Angeles,4.0,58500.0,Quality Assurance,4.0,3.5,Short,Married,Bachelor,3.6666666666666665,12.0,True,0.0,0.0,3.0,Moderately Likely to Churn,2
267,Scranton,6.0,52500.0,Customer Service,1.0,3.0,Long,Single,High School,3.6666666666666665,48.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
268,Dallas,5.0,65000.0,Operations,4.0,3.5,Medium,Married,Bachelor,3.6666666666666665,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
269,Los Angeles,2.0,69000.0,Accounting,4.0,3.5,Short,Divorced,Master,3.6666666666666665,18.0,False,3.0,0.0,2.0,Highly Likely to Churn,1
270,Atlanta,10.0,59500.0,Procurement,3.0,4.0,Long,Married,Bachelor,3.6666666666666665,24.0,False,3.0,3.0,2.0,Highly Likely to Churn,1
271,Philadelphia,9.0,67000.0,Accounting,5.0,3.5,Long,Single,Bachelor,3.6666666666666665,36.0,False,4.0,0.0,2.0,Highly Likely to Churn,1
272,Boston,8.0,62000.0,Procurement,5.0,4.0,Long,Married,High School,3.6666666666666665,30.0,True,0.0,2.0,2.0,Highly Likely to Churn,1
273,Philadelphia,4.0,63500.0,Accounting,3.0,4.0,Long,Married,High School,4.333333333333333,72.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
274,New York,13.0,85500.0,Sales,3.0,3.5,Long,Married,Bachelor,3.333333333333333,18.0,True,0.0,3.0,3.0,Moderately Likely to Churn,2
275,Miami,7.0,72000.0,Sales,4.0,3.5,Medium,Divorced,High School,3.333333333333333,88.0,True,4.0,1.0,3.0,Highly Likely to Churn,1
276,San Francisco,4.0,71500.0,Marketing,5.0,3.5,Short,Married,Bachelor,3.333333333333333,18.0,True,0.0,0.0,3.0,Moderately Likely to Churn,2
277,Atlanta,5.0,72500.0,Sales,4.0,3.5,Medium,Married,Master,2.6666666666666665,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
278,Boston,11.0,67000.0,Research and Development,4.0,4.0,Short,Married,Bachelor,3.6666666666666665,18.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
279,Los Angeles,7.0,65000.0,Research and Development,2.0,4.0,Long,Married,High School,3.6666666666666665,32.0,False,4.0,1.0,3.0,Moderately Likely to Churn,2
280,San Francisco,4.0,64000.0,Procurement,3.0,3.5,Medium,Married,Bachelor,3.6666666666666665,30.0,True,0.0,0.0,4.0,Moderately Likely to Churn,2
281,Boston,8.0,80500.0,Sales,4.0,3.0,Short,Married,Bachelor,3.6666666666666665,6.0,True,4.0,2.0,2.0,Highly Likely to Churn,1
282,Scranton,8.0,64500.0,Legal,3.0,3.5,Medium,Single,Bachelor,3.333333333333333,24.0,False,0.0,0.0,2.0,Highly Likely to Churn,1
283,Scranton,6.0,53000.0,Research and Development,5.0,4.0,Long,Married,High School,4.0,72.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
284,Los Angeles,4.0,62500.0,Public Relations,4.0,4.5,Short,Divorced,Bachelor,4.333333333333333,18.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
285,Dallas,8.0,70500.0,Accounting,3.0,4.0,Medium,Single,High School,3.0,56.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
286,San Francisco,10.0,69500.0,Human Resources,3.0,4.0,Short,Married,Bachelor,3.6666666666666665,30.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
287,New York,14.0,72500.0,Marketing,4.0,4.5,Medium,Divorced,High School,3.6666666666666665,32.0,True,4.0,3.0,3.0,Moderately Likely to Churn,2
288,Atlanta,7.0,66000.0,Research and Development,3.0,4.0,Medium,Married,Bachelor,3.333333333333333,30.0,True,0.0,1.0,2.7804985786920717,Highly Likely to Churn,1
289,Los Angeles,3.0,67500.0,Accounting,4.0,4.0,Medium,Single,Bachelor,3.0,18.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
290,New York,4.0,67000.0,Operations,4.0,4.0,Short,Married,Bachelor,3.6666666666666665,36.0,False,4.0,0.0,3.0,Moderately Likely to Churn,2
291,San Francisco,10.0,73500.0,Public Relations,3.0,4.5,Medium,Married,Bachelor,3.0,30.0,True,2.0,2.0,1.0,Highly Likely to Churn,1
292,Los Angeles,1.0,59500.0,Administration,2.0,4.0,Medium,Married,High School,3.333333333333333,32.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
293,Denver,2.0,59500.0,Accounting,5.0,4.0,Long,Married,Bachelor,3.6666666666666665,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
294,Scranton,3.0,55000.0,Operations,5.0,4.0,Short,Married,Bachelor,4.333333333333333,18.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
295,Denver,3.0,62000.0,IT Support,5.0,4.5,Medium,Married,High School,3.0,56.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
296,Scranton,2.0,45000.0,Facilities Management,5.0,4.5,Short,Divorced,High School,4.0,72.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
297,Seattle,12.0,82000.0,Accounting,3.0,3.5,Medium,Single,Master,3.0,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
298,New York,10.0,67000.0,Research and Development,2.0,3.5,Short,Married,High School,3.333333333333333,80.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
299,Dallas,6.0,59000.0,Administration,2.0,3.5,Long,Married,Bachelor,3.333333333333333,18.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
300,New York,5.0,78000.0,Legal,3.0,4.0,Short,Single,Bachelor,3.333333333333333,6.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
301,New York,7.0,77500.0,Product Management,3.0,4.0,Long,Single,High School,3.333333333333333,64.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
302,Miami,6.0,60000.0,Human Resources,5.0,3.5,Medium,Single,High School,3.333333333333333,56.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
303,Seattle,13.0,68000.0,Public Relations,3.0,4.0,Medium,Single,Bachelor,3.333333333333333,24.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
304,Scranton,7.0,55500.0,Customer Service,3.0,3.5,Medium,Divorced,Master,3.6666666666666665,18.0,True,0.0,1.0,3.0,Moderately Likely to Churn,2
305,Scranton,14.0,63000.0,Procurement,5.0,3.5,Short,Married,High School,4.0,88.0,False,4.0,7.0,3.0,Moderately Likely to Churn,2
306,Seattle,6.0,64000.0,Product Management,4.0,3.5,Short,Single,Bachelor,3.6666666666666665,18.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
307,Philadelphia,10.0,71000.0,Administration,3.0,3.819232221117932,Medium,Single,Bachelor,1.6398339485866704,35.48634238021911,True,3.401883381324428,4.0,1.276059475808654,Highly Likely to Churn,1
308,Miami,12.0,67000.0,Sales,5.0,4.105329603969764,Medium,Married,Bachelor,2.367224339830792,23.90040337737477,True,3.0215266518317465,4.0,2.194450385295753,Highly Likely to Churn,1
309,Dallas,4.0,44500.0,Operations,2.0,3.0,Long,Married,High School,3.333333333333333,64.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
310,Scranton,7.0,74500.0,Product Management,2.0,4.0,Long,Married,Master,3.333333333333333,18.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
311,Boston,10.0,67500.0,Marketing,3.0,4.0,Short,Single,Bachelor,3.333333333333333,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
312,Denver,3.0,64000.0,Research and Development,3.0,4.0,Short,Married,Bachelor,3.0,6.0,True,3.0,0.0,3.0,Highly Likely to Churn,1
313,Dallas,6.0,70000.0,Product Management,1.0,3.5,Short,Married,High School,3.333333333333333,72.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
314,Chicago,10.0,56500.0,Customer Service,4.0,4.0,Medium,Married,Bachelor,3.333333333333333,18.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
315,Philadelphia,14.0,79000.0,IT Support,4.0,3.0,Medium,Married,High School,3.0,80.0,True,4.0,6.0,4.0,Moderately Likely to Churn,2
316,Los Angeles,6.0,66500.0,Procurement,3.0,3.5,Short,Married,Bachelor,4.0,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
317,Scranton,14.0,75000.0,Public Relations,2.0,3.0,Medium,Single,Bachelor,2.6666666666666665,18.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
318,Boston,15.0,87000.0,Research and Development,1.0,2.5,Long,Single,Bachelor,2.6666666666666665,24.0,False,2.0,0.0,2.0,Highly Likely to Churn,1
319,Boston,5.0,60000.0,Customer Service,4.0,3.5,Long,Married,High School,3.0,40.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
320,Philadelphia,3.0,63000.0,Research and Development,2.0,3.5,Medium,Married,High School,2.6666666666666665,88.0,True,0.0,0.0,2.0,Highly Likely to Churn,1
321,Chicago,8.0,80500.0,Public Relations,4.0,3.5,Long,Single,Bachelor,3.333333333333333,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
322,Los Angeles,5.0,73500.0,Legal,4.0,3.5,Medium,Single,Bachelor,3.6666666666666665,30.0,False,3.0,0.0,2.0,Highly Likely to Churn,1
323,Denver,11.0,65500.0,Research and Development,4.0,4.0,Medium,Single,High School,3.6666666666666665,48.0,True,4.0,4.0,3.0,Highly Likely to Churn,1
